Signal, Bid (sell price), Ask (buy price), Max Close in 240 Hour(s), Target, Time
0, 1.25269, 1.25313, 1.2563, 0.2530554247259813, 2012.05.28 00:00:00
0, 1.25961, 1.25986, 1.2563, -0.2826271623756566, 2012.05.27 00:00:00
1, 1.25153, 1.25222, 1.25961, 0.590477255838836, 2012.05.25 00:00:00
1, 1.2523, 1.25271, 1.25961, 0.5509861854188219, 2012.05.24 00:00:00
0, 1.25722, 1.25761, 1.25961, 0.1590811472932344, 2012.05.23 00:00:00
0, 1.26677, 1.26712, 1.25961, -0.5928463730590501, 2012.05.22 00:00:00
0, 1.27908, 1.2795, 1.26677, -0.9952465834818878, 2012.05.21 00:00:00
0, 1.27944, 1.27973, 1.27908, -0.050803476520981, 2012.05.20 00:00:00
0, 1.27783, 1.2784, 1.27944, 0.08138797805656088, 2012.05.18 00:00:00
1, 1.26888, 1.26935, 1.27944, 0.7951894584200361, 2012.05.17 00:00:00
0, 1.27418, 1.27466, 1.27944, 0.3751432293710645, 2012.05.16 00:00:00
0, 1.27288, 1.27327, 1.27944, 0.4847275469800948, 2012.05.15 00:00:00
0, 1.2827, 1.283, 1.27944, -0.2775395649801034, 2012.05.14 00:00:00
0, 1.28841, 1.28874, 1.2827, -0.4687948711978365, 2012.05.13 00:00:00
0, 1.29162, 1.29192, 1.28841, -0.2717517536117358, 2012.05.11 00:00:00
0, 1.29249, 1.29296, 1.29162, -0.1036758504901312, 2012.05.10 00:00:00
0, 1.29387, 1.29428, 1.29249, -0.1383446559546307, 2012.05.09 00:00:00
0, 1.29705, 1.29743, 1.29387, -0.2744689873173746, 2012.05.08 00:00:00
0, 1.3033, 1.30371, 1.29705, -0.5110105117778032, 2012.05.07 00:00:00
0, 1.29813, 1.29841, 1.3033, 0.3766957084421484, 2012.05.06 00:00:00
0, 1.30832, 1.30883, 1.3033, -0.4226794667970996, 2012.05.04 00:00:00
0, 1.31591, 1.31634, 1.30832, -0.6094641730817562, 2012.05.03 00:00:00
0, 1.3141, 1.31456, 1.31591, 0.1027319077695902, 2012.05.02 00:00:00
0, 1.32209, 1.32244, 1.31591, -0.493914937712253, 2012.05.01 00:00:00
0, 1.32421, 1.32451, 1.32209, -0.1827504700915917, 2012.04.30 00:00:00
0, 1.3237, 1.324, 1.32421, 0.01586462189316472, 2012.04.29 00:00:00
0, 1.32514, 1.32579, 1.32421, -0.1192326848484037, 2012.04.27 00:00:00
0, 1.32019, 1.32069, 1.32514, 0.3370726940819174, 2012.04.26 00:00:00
0, 1.32272, 1.32322, 1.32514, 0.1451554372807657, 2012.04.25 00:00:00
0, 1.31986, 1.32023, 1.32514, 0.3720091524858674, 2012.04.24 00:00:00
1, 1.31517, 1.31559, 1.32514, 0.726141867591258, 2012.04.23 00:00:00
0, 1.31898, 1.31932, 1.32514, 0.4412500568621159, 2012.04.22 00:00:00
0, 1.3217, 1.32219, 1.32514, 0.2231973972913678, 2012.04.20 00:00:00
1, 1.31441, 1.31483, 1.32514, 0.7843823464520064, 2012.04.19 00:00:00
1, 1.31186, 1.31227, 1.32514, 0.9810498071440502, 2012.04.18 00:00:00
1, 1.31214, 1.31259, 1.32514, 0.9564528175347191, 2012.04.17 00:00:00
1, 1.31149, 1.3119, 1.32272, 0.8250158216989706, 2012.04.16 00:00:00
1, 1.30239, 1.30282, 1.32272, 1.527960134829047, 2012.04.15 00:00:00
1, 1.30764, 1.30872, 1.3217, 0.9926279404117163, 2012.04.13 00:00:00
0, 1.31705, 1.31741, 1.3217, 0.3257279526213815, 2012.04.12 00:00:00
1, 1.31328, 1.3137, 1.3217, 0.6091617933723034, 2012.04.11 00:00:00
1, 1.30877, 1.30912, 1.3217, 0.961207851646952, 2012.04.10 00:00:00
0, 1.31387, 1.3143, 1.31705, 0.2093053346221491, 2012.04.09 00:00:00
1, 1.30577, 1.30626, 1.31705, 0.8263323556215932, 2012.04.08 00:00:00
1, 1.30911, 1.31019, 1.31705, 0.5240201358174705, 2012.04.06 00:00:00
1, 1.3069, 1.30745, 1.31705, 0.7345627056393033, 2012.04.05 00:00:00
0, 1.31558, 1.3161, 1.31705, 0.07221149607017485, 2012.04.04 00:00:00
0, 1.32003, 1.32044, 1.31705, -0.2568123451739736, 2012.04.03 00:00:00
0, 1.33416, 1.33456, 1.32003, -1.089074773640338, 2012.04.02 00:00:00
0, 1.33399, 1.33428, 1.33416, -0.008995569681924, 2012.04.01 00:00:00
0, 1.33408, 1.33475, 1.33416, -0.04422523386902348, 2012.03.30 00:00:00
0, 1.33498, 1.33562, 1.33416, -0.1093649343061332, 2012.03.29 00:00:00
0, 1.33294, 1.33336, 1.33498, 0.1215358530766542, 2012.03.28 00:00:00
0, 1.33296, 1.33333, 1.33498, 0.1237846597047287, 2012.03.27 00:00:00
0, 1.33526, 1.33569, 1.33498, -0.05317316477687989, 2012.03.26 00:00:00
1, 1.32657, 1.32689, 1.33526, 0.6309504963929357, 2012.03.25 00:00:00
1, 1.3269, 1.3272, 1.33526, 0.6074308538699191, 2012.03.23 00:00:00
1, 1.3203, 1.32054, 1.33526, 1.114898129213046, 2012.03.22 00:00:00
1, 1.32309, 1.32333, 1.33526, 0.9016771345864434, 2012.03.21 00:00:00
1, 1.32669, 1.32692, 1.33526, 0.6286321597358852, 2012.03.20 00:00:00
1, 1.32345, 1.32375, 1.33526, 0.8696966262420121, 2012.03.19 00:00:00
1, 1.31734, 1.31751, 1.33526, 1.347412209452376, 2012.03.18 00:00:00
1, 1.31735, 1.31764, 1.33526, 1.337533685049529, 2012.03.16 00:00:00
1, 1.3094, 1.30966, 1.33526, 1.955093936153952, 2012.03.15 00:00:00
1, 1.30293, 1.30322, 1.3269, 1.817442226366739, 2012.03.14 00:00:00
1, 1.30728, 1.30771, 1.3269, 1.467933419007408, 2012.03.13 00:00:00
1, 1.31787, 1.31817, 1.32669, 0.6464977577454423, 2012.03.12 00:00:00
1, 1.30955, 1.30972, 1.32669, 1.295864991791068, 2012.03.11 00:00:00
1, 1.31221, 1.31255, 1.32669, 1.077571425305404, 2012.03.09 00:00:00
0, 1.32631, 1.3267, 1.32345, -0.2450407521619948, 2012.03.08 00:00:00
1, 1.3164, 1.31671, 1.32631, 0.7292616226070975, 2012.03.07 00:00:00
1, 1.31368, 1.31403, 1.32631, 0.9347786371110047, 2012.03.06 00:00:00
0, 1.31956, 1.31984, 1.32631, 0.4903149534693196, 2012.03.05 00:00:00
1, 1.31921, 1.3194, 1.32631, 0.523798333851318, 2012.03.04 00:00:00
0, 1.31979, 1.32014, 1.32631, 0.467498617204236, 2012.03.02 00:00:00
0, 1.33037, 1.3306, 1.32631, -0.3224666822012017, 2012.03.01 00:00:00
0, 1.33376, 1.33408, 1.33037, -0.2781609884836929, 2012.02.29 00:00:00
0, 1.34757, 1.34787, 1.33376, -1.047069911025019, 2012.02.28 00:00:00
0, 1.34249, 1.34278, 1.34757, 0.3567996782098989, 2012.02.27 00:00:00
0, 1.34574, 1.34595, 1.34757, 0.120379865352888, 2012.02.26 00:00:00
0, 1.34478, 1.34516, 1.34757, 0.1792114695340354, 2012.02.24 00:00:00
1, 1.33711, 1.33735, 1.34757, 0.76433502105286, 2012.02.23 00:00:00
1, 1.32574, 1.32605, 1.34757, 1.62324437672545, 2012.02.22 00:00:00
1, 1.32307, 1.32349, 1.34757, 1.820009523305636, 2012.02.21 00:00:00
1, 1.32565, 1.32641, 1.34757, 1.59619809150227, 2012.02.20 00:00:00
1, 1.32097, 1.32114, 1.34757, 2.000802440630745, 2012.02.19 00:00:00
1, 1.31418, 1.31461, 1.34757, 2.508027819628978, 2012.02.17 00:00:00
1, 1.31327, 1.31357, 1.34574, 2.449610514212617, 2012.02.16 00:00:00
1, 1.30237, 1.30267, 1.34574, 3.307047920329856, 2012.02.15 00:00:00
1, 1.31655, 1.3168, 1.34478, 2.125251604572566, 2012.02.14 00:00:00
1, 1.31628, 1.31651, 1.33711, 1.565016561825765, 2012.02.13 00:00:00
0, 1.32445, 1.32469, 1.32574, 0.07927819094716851, 2012.02.12 00:00:00
0, 1.31957, 1.31993, 1.32565, 0.4334745409489414, 2012.02.10 00:00:00
0, 1.32646, 1.32676, 1.32565, -0.08368137750101355, 2012.02.09 00:00:00
0, 1.32524, 1.32547, 1.32646, 0.07470344994114625, 2012.02.08 00:00:00
0, 1.32441, 1.32469, 1.32646, 0.133644415249058, 2012.02.07 00:00:00
1, 1.30955, 1.30985, 1.32646, 1.268374632507351, 2012.02.06 00:00:00
1, 1.30897, 1.30921, 1.32646, 1.317830049580967, 2012.02.05 00:00:00
1, 1.31561, 1.31606, 1.32646, 0.7905078252673639, 2012.02.03 00:00:00
1, 1.31297, 1.31337, 1.32646, 0.9969763208603431, 2012.02.02 00:00:00
1, 1.31789, 1.31822, 1.32646, 0.6252418638884904, 2012.02.01 00:00:00
1, 1.30729, 1.30756, 1.32646, 1.445738894965916, 2012.01.31 00:00:00
1, 1.31878, 1.31909, 1.32646, 0.5588498460698431, 2012.01.30 00:00:00
1, 1.31836, 1.31859, 1.32524, 0.5044145756849453, 2012.01.29 00:00:00
0, 1.32189, 1.32231, 1.32441, 0.1588634455211681, 2012.01.27 00:00:00
1, 1.31053, 1.31091, 1.32189, 0.8378289699587183, 2012.01.26 00:00:00
1, 1.31089, 1.31122, 1.32189, 0.813950827300533, 2012.01.25 00:00:00
1, 1.30213, 1.30237, 1.32189, 1.499082272891338, 2012.01.24 00:00:00
1, 1.29952, 1.29992, 1.32189, 1.690624230485106, 2012.01.23 00:00:00
1, 1.2892, 1.28944, 1.32189, 2.517064846416372, 2012.01.22 00:00:00
1, 1.29298, 1.29335, 1.32189, 2.207304057294004, 2012.01.20 00:00:00
1, 1.29651, 1.29674, 1.32189, 1.939823063454968, 2012.01.19 00:00:00
1, 1.28683, 1.28718, 1.32189, 2.697325987115627, 2012.01.18 00:00:00
1, 1.27831, 1.27868, 1.32189, 3.380244228708214, 2012.01.17 00:00:00
1, 1.27333, 1.27367, 1.31089, 2.923044301163094, 2012.01.16 00:00:00
1, 1.26493, 1.26515, 1.31089, 3.616010372115444, 2012.01.15 00:00:00
1, 1.26754, 1.26788, 1.30213, 2.702084352367587, 2012.01.13 00:00:00
1, 1.28171, 1.28196, 1.29952, 1.370044705900713, 2012.01.12 00:00:00
1, 1.27217, 1.27242, 1.29651, 1.893614847072321, 2012.01.11 00:00:00
1, 1.27429, 1.27471, 1.29651, 1.710756578172947, 2012.01.10 00:00:00
1, 1.27694, 1.27722, 1.29651, 1.510642630037436, 2012.01.09 00:00:00
1, 1.26889, 1.26905, 1.28683, 1.401224692447723, 2012.01.08 00:00:00
1, 1.27188, 1.27218, 1.28171, 0.7492845236972072, 2012.01.06 00:00:00
0, 1.27927, 1.27956, 1.28171, 0.1680645993418197, 2012.01.05 00:00:00
0, 1.29296, 1.29322, 1.28171, -0.8902054201212653, 2012.01.04 00:00:00
0, 1.30357, 1.30383, 1.29296, -0.8338639275221244, 2012.01.03 00:00:00
0, 1.29751, 1.29859, 1.30357, 0.3838120708125723, 2012.01.02 00:00:00
1, 1.29236, 1.29344, 1.30357, 0.7838373208703607, 2012.01.01 00:00:00
1, 1.29565, 1.29654, 1.30357, 0.542584802994643, 2011.12.30 00:00:00
1, 1.2945, 1.29488, 1.30357, 0.6713016608729306, 2011.12.29 00:00:00
1, 1.29247, 1.29287, 1.30357, 0.8278722136684142, 2011.12.28 00:00:00
0, 1.30663, 1.30698, 1.30357, -0.2609767110811717, 2011.12.27 00:00:00
0, 1.30687, 1.30782, 1.30663, -0.09105725894695145, 2011.12.26 00:00:00
0, 1.30451, 1.30538, 1.30687, 0.1142191320879097, 2011.12.23 00:00:00
0, 1.30716, 1.30759, 1.30687, -0.05508124483613742, 2011.12.22 00:00:00
0, 1.30442, 1.30489, 1.30716, 0.1740237040217274, 2011.12.21 00:00:00
0, 1.31163, 1.31217, 1.30716, -0.3819674755838124, 2011.12.20 00:00:00
1, 1.3003, 1.30066, 1.31163, 0.8436514650465389, 2011.12.19 00:00:00
1, 1.29857, 1.29871, 1.31163, 0.9949405884935, 2011.12.18 00:00:00
1, 1.30419, 1.30466, 1.31163, 0.5344313328579534, 2011.12.16 00:00:00
1, 1.30292, 1.30326, 1.31163, 0.6424032173886338, 2011.12.15 00:00:00
1, 1.29889, 1.29937, 1.31163, 0.9438828538213349, 2011.12.14 00:00:00
1, 1.3032, 1.30375, 1.31163, 0.604665438919591, 2011.12.13 00:00:00
0, 1.31994, 1.32027, 1.31163, -0.6545752079639802, 2011.12.12 00:00:00
0, 1.33458, 1.33479, 1.31994, -1.112709616508567, 2011.12.11 00:00:00
0, 1.33842, 1.33888, 1.33458, -0.3212743383990056, 2011.12.09 00:00:00
0, 1.33335, 1.3338, 1.33842, 0.3464956688041284, 2011.12.08 00:00:00
0, 1.33995, 1.34038, 1.33842, -0.1462741147057697, 2011.12.07 00:00:00
0, 1.34194, 1.34223, 1.33995, -0.169903274363985, 2011.12.06 00:00:00
0, 1.33735, 1.33765, 1.34194, 0.3207836392866585, 2011.12.05 00:00:00
0, 1.34153, 1.34184, 1.34194, 0.007454175456381071, 2011.12.04 00:00:00
0, 1.33898, 1.33959, 1.34194, 0.1755067290026792, 2011.12.02 00:00:00
0, 1.34619, 1.34677, 1.34194, -0.3587903639159323, 2011.12.01 00:00:00
0, 1.34489, 1.34528, 1.34619, 0.06766352638507153, 2011.11.30 00:00:00
1, 1.3323, 1.33263, 1.34619, 1.017788786309391, 2011.11.29 00:00:00
1, 1.33404, 1.33436, 1.34619, 0.8867800065965045, 2011.11.28 00:00:00
1, 1.3278, 1.32807, 1.34619, 1.364663352914606, 2011.11.27 00:00:00
1, 1.32375, 1.32458, 1.34619, 1.632483474976386, 2011.11.25 00:00:00
1, 1.33074, 1.33143, 1.34619, 1.109157310969828, 2011.11.24 00:00:00
1, 1.33805, 1.33832, 1.34619, 0.5881693509211198, 2011.11.23 00:00:00
0, 1.34699, 1.34748, 1.34619, -0.09576908514539925, 2011.11.22 00:00:00
0, 1.34735, 1.34793, 1.34699, -0.06976657883995717, 2011.11.21 00:00:00
0, 1.35276, 1.35301, 1.34735, -0.4184038558206925, 2011.11.20 00:00:00
0, 1.35222, 1.35279, 1.35276, -0.002218573900694746, 2011.11.18 00:00:00
0, 1.3484, 1.34886, 1.35276, 0.2892316819934748, 2011.11.17 00:00:00
0, 1.34749, 1.34794, 1.35276, 0.35770209797474, 2011.11.16 00:00:00
0, 1.34582, 1.34623, 1.35276, 0.4852060453849642, 2011.11.15 00:00:00
0, 1.36128, 1.36189, 1.35276, -0.6706922896097851, 2011.11.14 00:00:00
0, 1.37696, 1.37731, 1.36128, -1.164158726469904, 2011.11.13 00:00:00
0, 1.37672, 1.37702, 1.37696, -0.004358184670808079, 2011.11.11 00:00:00
1, 1.36267, 1.36332, 1.37696, 1.000976025009714, 2011.11.10 00:00:00
1, 1.35357, 1.35403, 1.37696, 1.694038727217663, 2011.11.09 00:00:00
0, 1.38351, 1.38419, 1.37696, -0.5225838627837941, 2011.11.08 00:00:00
1, 1.37521, 1.37594, 1.38351, 0.5504613840795281, 2011.11.07 00:00:00
0, 1.37693, 1.37731, 1.38351, 0.4502770656460374, 2011.11.06 00:00:00
0, 1.37898, 1.3795, 1.38351, 0.2907946453175586, 2011.11.04 00:00:00
0, 1.37951, 1.38011, 1.38351, 0.2464643242890642, 2011.11.03 00:00:00
1, 1.36833, 1.36901, 1.38351, 1.059685894484514, 2011.11.02 00:00:00
1, 1.3707, 1.37105, 1.38351, 0.9090245859779612, 2011.11.01 00:00:00
0, 1.38429, 1.38483, 1.38351, -0.09535574193268663, 2011.10.31 00:00:00
0, 1.40434, 1.40477, 1.38429, -1.45833630032612, 2011.10.30 00:00:00
0, 1.41453, 1.41516, 1.40434, -0.7649183827843914, 2011.10.28 00:00:00
0, 1.41674, 1.4171, 1.41453, -0.1814023744653034, 2011.10.27 00:00:00
1, 1.39611, 1.39668, 1.41674, 1.436849531913672, 2011.10.26 00:00:00
1, 1.39194, 1.39237, 1.41674, 1.750793856057014, 2011.10.25 00:00:00
1, 1.3911, 1.39164, 1.41674, 1.804327510603113, 2011.10.24 00:00:00
1, 1.38781, 1.3883, 1.41674, 2.049271874392014, 2011.10.23 00:00:00
1, 1.38917, 1.3899, 1.41674, 1.93208894519749, 2011.10.21 00:00:00
1, 1.3783, 1.3787, 1.41674, 2.759921642603196, 2011.10.20 00:00:00
1, 1.37148, 1.37193, 1.41674, 3.267273310584171, 2011.10.19 00:00:00
1, 1.37923, 1.37986, 1.41674, 2.673955757922901, 2011.10.18 00:00:00
1, 1.37594, 1.37639, 1.41674, 2.932540663110302, 2011.10.17 00:00:00
1, 1.38518, 1.38548, 1.39611, 0.7674092897673889, 2011.10.16 00:00:00
0, 1.3878, 1.38846, 1.39194, 0.2507565931690394, 2011.10.14 00:00:00
1, 1.37507, 1.37546, 1.3911, 1.137396641625524, 2011.10.13 00:00:00
1, 1.37838, 1.3788, 1.38917, 0.7523324482363347, 2011.10.12 00:00:00
1, 1.36185, 1.36242, 1.38917, 1.96423982083196, 2011.10.11 00:00:00
1, 1.36271, 1.36305, 1.3878, 1.816233828180615, 2011.10.10 00:00:00
1, 1.34507, 1.34551, 1.3878, 3.14407428609663, 2011.10.09 00:00:00
1, 1.33755, 1.33863, 1.3878, 3.676124257037115, 2011.10.07 00:00:00
1, 1.34287, 1.34334, 1.3878, 3.310819364495442, 2011.10.06 00:00:00
1, 1.33228, 1.33287, 1.3878, 4.123007175668772, 2011.10.05 00:00:00
1, 1.32866, 1.32929, 1.3878, 4.403684915629285, 2011.10.04 00:00:00
1, 1.32021, 1.32091, 1.37838, 4.353095340892748, 2011.10.03 00:00:00
1, 1.33249, 1.33295, 1.37838, 3.409406449579365, 2011.10.02 00:00:00
1, 1.33846, 1.33898, 1.36271, 1.77293307233685, 2011.09.30 00:00:00
1, 1.35386, 1.35415, 1.36271, 0.6322662609132332, 2011.09.29 00:00:00
0, 1.35914, 1.35948, 1.35386, -0.4134967700163308, 2011.09.28 00:00:00
0, 1.35739, 1.35783, 1.35914, 0.09650874103978387, 2011.09.27 00:00:00
0, 1.35484, 1.35524, 1.35914, 0.2878568687077451, 2011.09.26 00:00:00
1, 1.34309, 1.34358, 1.35914, 1.158522511521923, 2011.09.25 00:00:00
1, 1.34974, 1.35028, 1.35914, 0.6564227184494859, 2011.09.23 00:00:00
0, 1.35339, 1.35393, 1.35914, 0.3849592504747291, 2011.09.22 00:00:00
0, 1.35366, 1.3542, 1.35914, 0.364936542410941, 2011.09.21 00:00:00
0, 1.37096, 1.37146, 1.35914, -0.8986403687926626, 2011.09.20 00:00:00
1, 1.36022, 1.36054, 1.37096, 0.7660525503227327, 2011.09.19 00:00:00
0, 1.36664, 1.367, 1.37096, 0.2897617514488061, 2011.09.18 00:00:00
0, 1.37941, 1.37995, 1.37096, -0.6517279126583143, 2011.09.16 00:00:00
0, 1.38618, 1.38659, 1.37941, -0.5179702491739864, 2011.09.15 00:00:00
1, 1.37385, 1.37426, 1.38618, 0.8676347490628474, 2011.09.14 00:00:00
1, 1.36351, 1.36391, 1.38618, 1.633284684380754, 2011.09.13 00:00:00
1, 1.36689, 1.36719, 1.38618, 1.389285165594895, 2011.09.12 00:00:00
1, 1.35865, 1.3591, 1.38618, 1.993154970006992, 2011.09.11 00:00:00
1, 1.36532, 1.36579, 1.38618, 1.493422787331901, 2011.09.09 00:00:00
0, 1.39133, 1.39168, 1.38618, -0.3953052115601662, 2011.09.08 00:00:00
0, 1.40585, 1.40624, 1.39133, -1.060568339438772, 2011.09.07 00:00:00
0, 1.40475, 1.40517, 1.40585, 0.04840718989144075, 2011.09.06 00:00:00
0, 1.40751, 1.40805, 1.40585, -0.1563043957058905, 2011.09.05 00:00:00
0, 1.41644, 1.41664, 1.40751, -0.6445737200304892, 2011.09.04 00:00:00
0, 1.42037, 1.42091, 1.41644, -0.3147067313446634, 2011.09.02 00:00:00
0, 1.4263, 1.42662, 1.42037, -0.4381967328051509, 2011.09.01 00:00:00
0, 1.43726, 1.43833, 1.4263, -0.8370093093803478, 2011.08.31 00:00:00
0, 1.44353, 1.44438, 1.43726, -0.4932353328299388, 2011.08.30 00:00:00
0, 1.45176, 1.45232, 1.44353, -0.6054719788394675, 2011.08.29 00:00:00
0, 1.44918, 1.44949, 1.45176, 0.1566403069321804, 2011.08.28 00:00:00
0, 1.44984, 1.45033, 1.45176, 0.09863157313909261, 2011.08.26 00:00:00
1, 1.44107, 1.44155, 1.45176, 0.7085013219343842, 2011.08.25 00:00:00
1, 1.44008, 1.44033, 1.45176, 0.7937059052274755, 2011.08.24 00:00:00
1, 1.43951, 1.44002, 1.45176, 0.8155552931205661, 2011.08.23 00:00:00
1, 1.43767, 1.43808, 1.45176, 0.9515396440073114, 2011.08.22 00:00:00
1, 1.43705, 1.43741, 1.45176, 0.9985734664764682, 2011.08.21 00:00:00
1, 1.4395, 1.43989, 1.45176, 0.8245918721778428, 2011.08.19 00:00:00
1, 1.43342, 1.43383, 1.45176, 1.250854599489333, 2011.08.18 00:00:00
1, 1.43979, 1.44027, 1.44984, 0.6646802658721118, 2011.08.17 00:00:00
1, 1.43882, 1.43918, 1.44984, 0.7408848917863328, 2011.08.16 00:00:00
0, 1.44256, 1.44286, 1.44107, -0.124084960070982, 2011.08.15 00:00:00
1, 1.42983, 1.4302, 1.44256, 0.8644384297434065, 2011.08.14 00:00:00
1, 1.42479, 1.42533, 1.44256, 1.209301019799415, 2011.08.12 00:00:00
1, 1.41965, 1.42019, 1.44256, 1.575740499418871, 2011.08.11 00:00:00
1, 1.42286, 1.42327, 1.44256, 1.35572016923661, 2011.08.10 00:00:00
0, 1.43561, 1.43615, 1.44256, 0.4465000940366832, 2011.08.09 00:00:00
1, 1.42116, 1.4217, 1.44256, 1.467815024346316, 2011.08.08 00:00:00
1, 1.43333, 1.43377, 1.44256, 0.6132572401331219, 2011.08.07 00:00:00
1, 1.42804, 1.42858, 1.44256, 0.9789641746729857, 2011.08.05 00:00:00
1, 1.41018, 1.41124, 1.44256, 2.220993064715144, 2011.08.04 00:00:00
0, 1.4297, 1.43, 1.43561, 0.3923900118906145, 2011.08.03 00:00:00
1, 1.41917, 1.41978, 1.43561, 1.115440715347704, 2011.08.02 00:00:00
1, 1.42639, 1.42692, 1.43561, 0.6092302946599517, 2011.08.01 00:00:00
0, 1.43859, 1.43913, 1.43561, -0.2446840308913566, 2011.07.31 00:00:00
0, 1.43945, 1.43999, 1.43859, -0.09725936989821431, 2011.07.29 00:00:00
0, 1.43499, 1.43553, 1.43945, 0.2731726353493699, 2011.07.28 00:00:00
0, 1.43521, 1.43579, 1.43945, 0.2550149455480226, 2011.07.27 00:00:00
0, 1.45076, 1.45106, 1.43945, -0.8002702032038462, 2011.07.26 00:00:00
0, 1.44742, 1.44794, 1.45076, 0.1948294206242863, 2011.07.25 00:00:00
1, 1.43764, 1.43818, 1.45076, 0.8750452129879549, 2011.07.24 00:00:00
1, 1.4358, 1.43626, 1.45076, 1.009889956818511, 2011.07.22 00:00:00
1, 1.43872, 1.43908, 1.45076, 0.8118327402135325, 2011.07.21 00:00:00
0, 1.42089, 1.42124, 1.42412, 0.202689863395477, 2011.07.10 00:00:00
0, 1.42632, 1.42686, 1.42118, -0.3982276067081656, 2011.07.08 00:00:00
0, 1.43438, 1.43485, 1.42632, -0.5946820228949042, 2011.07.07 00:00:00
0, 1.43329, 1.43359, 1.43438, 0.05511794542626185, 2011.07.06 00:00:00
0, 1.44627, 1.44676, 1.43438, -0.8559950769911605, 2011.07.05 00:00:00
0, 1.44861, 1.449, 1.44627, -0.1884565203885034, 2011.07.04 00:00:00
0, 1.45568, 1.45598, 1.44861, -0.5062925917784196, 2011.07.03 00:00:00
0, 1.45246, 1.45281, 1.45568, 0.1975958029825366, 2011.07.01 00:00:00
0, 1.4493, 1.44963, 1.45568, 0.4174429034706486, 2011.06.30 00:00:00
0, 1.4505, 1.45084, 1.45568, 0.3336780420544762, 2011.06.29 00:00:00
0, 1.44164, 1.44191, 1.43669, -0.3620876224300104, 2011.06.14 00:00:00
0, 1.44148, 1.44169, 1.44164, -0.003468657213411457, 2011.06.13 00:00:00
0, 1.43411, 1.43459, 1.44164, 0.4915940897141782, 2011.06.12 00:00:00
0, 1.43458, 1.43512, 1.44164, 0.4544884216983425, 2011.06.10 00:00:00
0, 1.45347, 1.45396, 1.44164, -0.8476267140016724, 2011.06.09 00:00:00
0, 1.46286, 1.46315, 1.45347, -0.6617174575830845, 2011.06.08 00:00:00
0, 1.46567, 1.46597, 1.46286, -0.2121896470556091, 2011.06.07 00:00:00
0, 1.46438, 1.46492, 1.46567, 0.05121621437058881, 2011.06.05 00:00:00
0, 1.46327, 1.46376, 1.46567, 0.1305295673388955, 2011.06.03 00:00:00
0, 1.43141, 1.43501, 1.43877, 0.2626780586973518, 2011.05.19 00:00:00
0, 1.42937, 1.42977, 1.43173, 0.1371233480484382, 2011.05.18 00:00:00
0, 1.42776, 1.4286, 1.43173, 0.2192245195270968, 2011.05.17 00:00:00
0, 1.43952, 1.4398, 1.43141, -0.5828331666110855, 2011.05.10 00:00:00
0, 1.43326, 1.43353, 1.43952, 0.4179283591253464, 2011.05.09 00:00:00
0, 1.43937, 1.43978, 1.43952, -0.01806345831858028, 2011.05.08 00:00:00
0, 1.45441, 1.4548, 1.43952, -1.050597836923561, 2011.05.05 00:00:00
0, 1.4843, 1.48484, 1.45441, -2.050124637876437, 2011.05.04 00:00:00
0, 1.4786, 1.47898, 1.4843, 0.359799810631663, 2011.05.03 00:00:00
0, 1.47978, 1.48009, 1.4843, 0.284501750260177, 2011.05.02 00:00:00
0, 1.47726, 1.47765, 1.4843, 0.4501577244357828, 2011.05.01 00:00:00
0, 1.48062, 1.48102, 1.4843, 0.2215288190082499, 2011.04.29 00:00:00
0, 1.48241, 1.48279, 1.4843, 0.1018611585188916, 2011.04.28 00:00:00
0, 1.48713, 1.48759, 1.4843, -0.2212314995999015, 2011.04.27 00:00:00
0, 1.44823, 1.4486, 1.4473, -0.08976474731224175, 2011.04.08 00:00:00
